Set,Tomogram name,Alignment directory,Included AZs,Notes,Vesicles segmented?,Best residual,MTs,Actin,Fusing vesicles,Recycling receptors,Clathrin,Ribosomes,Presynaptic receptor,Flotillin,Rod in presynaptic vesicle,Tissue Quality (group rankings),Tissue Quality (CJS initial rankings; 1=intact tissue; 2=slightly dissociated tissue or unsure; 3=synaptosome-like),Initial Scoring,Etomo image rotation input (degrees),Etomo estimated image rotation (degrees),Excluded views,PT residual error mean (automated IMOD patch tracking),"PT residual error mean (manually analyzed; initial, unweighted)",PT residual cutoff,"PT residual error mean (final after editing, unweighted)",#Fids used,Erased Fiducials?,Fid residual error mean,Best alignment (patch/fiducial),Thickness estimate measured in IMOD (nm),Physical pixel size,Super-resolution?,Data pixel size,Cs,Defocus target (µm),Amplitude contrast,# of tilts (intended),# of tilts (actual),Tilt range,Image rotation (degrees),Scope,Detector,Energy filter,Movie format,Total dose (e/Å2),Dose per tilt (e/Å2),Exposure time (s),# of frames,Sample,Grid prep date,Grid name,Milling date,Milling location,Milled grid name,Lamella ID,Data collection date,Data collection location,15F1Fab-AuNP,Antagonists,Cryoprotectant conditions,Fiducials added?
15F1and5F11,20240820_HippWaffle_26,liza_az0,0,,,0.82,Other,Post,,,,,,,,synaptosome,3,5,-96,-96,-,4.446,-,-,-,20,Y,0.817,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.89,603,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM9-10 (Both),20240813,OHSU,AMmilled#15-1and2,,20240819-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20240820_HippWaffle_60,best_alignment,0,only included main synapse with more clearly intact interface,,0.50,Y,,,,,Y (not in synaptic pre or post though),,,,semi-tissue,2,5,-96,-96,1,4.132,-,-,-,15,Y,0.499,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.89,603,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM9-10 (Both),20240813,OHSU,AMmilled#15-1and2,,20240819-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20240820_HippWaffle_69,best_alignment,0,only one vesicle,,0.45,,,,,,,,,,synaptosome,3,5,-96,-96,-,4.441,-,-,-,12,Y,0.445,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.89,603,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM9-10 (Both),20240813,OHSU,AMmilled#15-1and2,,20240819-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20240820_HippWaffle_76,best_alignment,0,,,0.55,,,,,,Y (not in synaptic pre or post though),,,,synaptosome,3,5,-96,-96,-,1.52,-,-,-,6,Y,0.546,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-50 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.89,603,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM9-10 (Both),20240813,OHSU,AMmilled#15-1and2,,20240819-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20240820_HippWaffle_97,best_alignment,0,,,0.40,,Y,,,,,,,,synaptosome,3,5,-96,-96,-,5.919,-,-,-,20,Y,0.395,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.89,603,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM9-10 (Both),20240813,OHSU,AMmilled#15-1and2,,20240819-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_110,liza_az1,0,,,0.49,Other,,,,,,,Post (1),,semi-tissue,2,5,-96,-,-,-,-,-,-,9,Y,0.49,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_127,best_alignment,0,two pre one post,,0.42,,Y,,,,,,,,tissue,2,5,-96,-,-,-,-,-,-,8,Y,0.42,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_127,liza_az1,1,,,0.42,,Post,,,Pre (empty),,,Pre (1),,tissue,1,5,-96,-,-,-,-,-,-,8,Y,0.42,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_153,liza_az0,0,postsynaptic compartment a bit hard to make out shape,,0.53,,,,,Pre,,,,,tissue,3,5,-96,-,-,-,-,-,-,15,Y,0.53,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_166,best_alignment,0,,,1.06,,,,,,,,,,tissue,1,5,-96,-,"1,2",-,-,-,-,9,Y,1.06,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_177,liza_az0,0,AMPAR inside post pre-insertion? or recycling?,,0.55,,Post,,,,,,,,synaptosome,3,5,-96,-,1,-,0.554,-,0.554,-,-,-,patch,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_50,liza_az0,0,,,0.47,,,,,,,,,,synaptosome,2,5,-96,-,1,-,-,-,-,24,Y,0.47,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_68,liza_az0,0,,,0.74,,Post,,Post (not main),,Post,,,,semi-tissue,2,5,-96,-,-,-,-,-,-,4,Y,0.74,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_79,liza_az0,0,,,0.69,,,,,Pre,Post,,Pre (2),,semi-tissue,2,5,-96,-,-,-,-,-,-,25,Y,0.69,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_81,liza_az0,0,,,0.76,,,,,,,,Pre (2),,synaptosome,2,5,-96,-,-,-,-,-,-,24,Y,0.76,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11,20241018_HippWaffleDual_93,liza_az0,0,,,0.68,,Post,,,,,,,,synaptosome,2,5,-96,-,-,-,-,-,-,31,Y,0.68,fiducial,,2.296,N,2.296,2.7,-3.5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20240809,20240809AM11 (Both),20240821,OHSU,AMmilled#17-1,,20241018-20,Janelia,15F1Fab-AuNP; 5F11Fab-AuNP,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241206_AMmilled24-3_107,liza_az0,0,,Y,,,,,,,,,,,semi-tissue,semi-tissue,5,-85,-,-,-,1.59,-,-,-,-,-,patch,,2.06,Y,1.03,2.7,-5,0.1,33,32,-65 to 28,-85,Krios2@PNCC,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,0.75,10,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#1,20241113,OHSU,AMmilled#24-3,,20241206,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241206_AMmilled24-3_58,liza_az0,0,FIG4; clear lack of receptors under fusing vesicle,Y (2 fusing),,,,Y,,,,,,,semi-tissue,semi-tissue,5,-85,-84.85,1.0,-,1.45,-,-,7,Y,0.4,fiducial,,2.06,Y,1.03,2.7,-5,0.1,33,32,-65 to 28,-85,Krios2@PNCC,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,0.75,10,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#1,20241113,OHSU,AMmilled#24-3,,20241206,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241206_AMmilled24-3_92,liza_az0,0,,Y (1 fusing),,,,,,,,,,,synaptosome,synaptosome,5,-85,-85,"1,2",-,0.6,-,-,-,-,-,patch,,2.06,Y,1.03,2.7,-5,0.1,33,29,-56 to 28,-85,Krios2@PNCC,K3,Gatan Image Filter (GIF) BioContinuum HD,.tif,120.00,3.64,0.75,10,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#1,20241113,OHSU,AMmilled#24-3,,20241206,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241208_AMmilled24-1_120,liza_az0,0,,Y (1 fusing),,,,,,,,,,,synaptosome,synaptosome,5,-96,-,1.0,-,-,-,-,3,,1.41,fiducial,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#5,20241113,OHSU,AMmilled#24-1,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241208_AMmilled24-1_138,liza_az0,0,rough ER with lots of ribosomes visible,Y,,,,,,,Y,,,,tissue,tissue,5,-96,-,-,-,0.74,-,-,-,-,-,patch,,2.296,N,2.296,2.7,-5,0.1,33,32,-65 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#5,20241113,OHSU,AMmilled#24-1,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241208_AMmilled24-1_64,liza_az0,1,,Y,,,,,,,,,,,tissue,tissue,5,-96,-,-,-,0.97,-,-,-,-,-,patch,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#5,20241113,OHSU,AMmilled#24-1,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241208_AMmilled24-1_65,liza_az0,"0,1",,Y,,,,,,,,,,,semi-tissue,semi-tissue,5,-96,-,-,-,1,-,-,-,-,-,patch,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#5,20241113,OHSU,AMmilled#24-1,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241211_HippWaffle_49,liza_az0,0,,Y (2 fusing),,,Y,2,,,,,,,tissue,tissue,5,-96,-,1,-,-,-,-,12,Y,0.54,fiducial,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#6,20241113,OHSU,AMmilled#24-2,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241211_HippWaffle_50,liza_az0,0,,"Y (2 fusing, one nearly done)",,,,Y,,,,,,,semi-tissue,semi-tissue,5,-96,-,16,-,-,-,-,21,Y,0.446,fiducial,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#6,20241113,OHSU,AMmilled#24-2,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241211_HippWaffle_52,liza_az0,0,big hole in cleft membranes; still may be useful for some sta particles or distance analyses?,Y,,,Y,,,,,,,,synaptosome,synaptosome,5,-96,-,-,-,-,-,-,8,Y,0.71,fiducial,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#6,20241113,OHSU,AMmilled#24-2,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241211_HippWaffle_60,liza_az0,"0,1",,Y (1 fusing),,,Y,,,,,,,,semi-tissue,semi-tissue,5,-96,-,-,-,-,-,-,7,Y,0.47,fiducial,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#6,20241113,OHSU,AMmilled#24-2,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20241211_HippWaffle_67,liza_az0,0,,Y,,,,,,,,,,,tissue,tissue,5,-96,-,-,-,0.44,-,-,-,-,-,patch,,2.296,N,2.296,2.7,-5,0.1,33,33,-68 to 28,-93,Krios3@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.61,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#6,20241113,OHSU,AMmilled#24-2,,20241208,Janelia,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20250418_AMmilled29-2_Position_58_7,liza_az0,0,,Y,,Y,,,,,,,Y (pre),,semi-tissue,semi-tissue,5,-96,-,-,-,0.706,-,0.706,-,-,-,patch,,2.335,N,2.335,2.7,-4 to -6,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.67,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#3,20250306,OHSU,AMmilled#29-2,,20250418,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20250418_AMmilled29-2_Position_86,liza_az0,0,,Y,,,,,,,,,,,synaptosome,synaptosome,5,-96,-,1.00,-,0.616,-,0.616,-,-,-,patch,,2.335,N,2.335,2.7,-4 to -6,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.67,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#3,20250306,OHSU,AMmilled#29-2,,20250418,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20250418_AMmilled29-2_Position_87,liza_az0,0,flotillin; some AuNPs facing a non-presynaptic looking compartment as well,Y,,,,,,,,,Y (other),,semi-tissue,semi-tissue,5,-96,-,-,-,0.897,-,0.897,-,-,-,patch,,2.335,N,2.335,2.7,-4 to -6,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.67,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#3,20250306,OHSU,AMmilled#29-2,,20250418,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20250418_AMmilled29-2_Position_88,liza_az0,0,,Y,,,,,,1 (Pre),,,,,semi-tissue,semi-tissue,5,-96,-,-,-,0.822,-,0.822,-,-,-,patch,,2.335,N,2.335,2.7,-4 to -6,0.1,33,33,-68 to 28,-174,Krios1@PNCC,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.67,513,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20241112,20241112AM#3,20250306,OHSU,AMmilled#29-2,,20250418,PNCC,40 nM 15F1Fab-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251014_AMmilled39-1_Position_22_3,liza_az2,0,,Y,1.99,,,,,,,,Pre (1),,tissue,tissue,5,-96,-,"1,2,3,7",-,1.991,-,1.991,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.76,540,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#3,20251001,OHSU,AMmilled#39-1,,20251014,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251014_AMmilled39-1_Position_33,liza_az0,0,,Y,1.08,,,,,,,,,,semi-tissue,semi-tissue,5,-96,-,1.00,-,1.084,-,1.084,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,1.76,540,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#3,20251001,OHSU,AMmilled#39-1,,20251014,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled39-3_Position_24,liza_az0,0,only extrasynaptic?,Y,2.57,,,,,,,,,,tissue,tissue,5,-96,-,1.00,-,2.574,-,2.574,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#9,20251006,OHSU,AMmilled#39-3,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-1_Position_1,liza_az0,0,,Y,0.55,,,,,,,,,,synaptosome,synaptosome,5,-96,-,-,-,1.579,-,1.579,4,Y,0.551,fiducial,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#2,20251007,OHSU,AMmilled#40-1,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-2_Position_148,liza_az0,0,,Y (2 fusing),2.56,,,Y,,,,,,,tissue,tissue,5,-96,-,-,-,2.557,-,2.557,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
15F1and5F11dimer,20251117_AMmilled40-2_Position_148,liza_az2,0,dimers here even though main active zone has very few,Y,2.56,,,Y,,,,,,,tissue,tissue,5,-96,-,-,-,2.557,-,2.557,-,-,-,patch,,2.4,N,2.4,2.7,-3.5 to -5,0.1,33,33,-68 to 28,-96,Krios4@Janelia,Falcon4,Thermo Scientific Selectris X,.eer,120.00,3.64,,585,vGlut1mScarletxPSD95GFP mouse Schaffer collateral,20250930,20250930#10,20251008,OHSU,AMmilled#40-2,,20251117,Janelia,40 nM 15F1Fab(H1-2Cys)-AuNP; 40 nM 5F11Fab-AuNPdimer,1 µM ZK; 100 nM RR2b; 1 mM DCKA; 1 mM AP,20% dextran; 5% sucrose,yes
